期貨商代號,名稱,CPF,GBF,MTX,T5F,TE,TF,TX,GDF,MSF,XIF,GTF,TGF,STF,小計,CPF,GBF,MTX,T5F,TE,TF,TX,GDF,MSF,XIF,GTF,TGF,STF,小計,CPF,GBF,MTX,T5F,TE,TF,TX,GDF,MSF,XIF,GTF,TGF,STF,小計,CPF,GBF,MTX,T5F,TE,TF,TX,GDF,MSF,XIF,GTF,TGF,STF,小計,CPF,GBF,MTX,T5F,TE,TF,TX,GDF,MSF,XIF,GTF,TGF,STF,小計,CPF,GBF,MTX,T5F,TE,TF,TX,GDF,MSF,XIF,GTF,TGF,STF,小計,CPF,GBF,MTX,T5F,TE,TF,TX,GDF,MSF,XIF,GTF,TGF,STF,小計,CPF,GBF,MTX,T5F,TE,TF,TX,GDF,MSF,XIF,GTF,TGF,STF,小計,CPF,GBF,MTX,T5F,TE,TF,TX,GDF,MSF,XIF,GTF,TGF,STF,小計
F008000,統一期貨,0,0,3802.000000000000000,1.000000000000000000,430.0000000000000000,303.0000000000000000,10049.00000000000000,0,0,44.00000000000000000,1.000000000000000000,46.00000000000000000,106.0000000000000000,14782.00000000000000,0,0,4527.000000000000000,0,409.0000000000000000,328.0000000000000000,12574.00000000000000,0,0,25.00000000000000000,2.000000000000000000,15.00000000000000000,345.0000000000000000,18225.00000000000000,0,0,4341.000000000000000,0,430.0000000000000000,582.0000000000000000,8459.000000000000000,0,0,44.00000000000000000,1.000000000000000000,17.00000000000000000,227.0000000000000000,14101.00000000000000,0,0,4366.000000000000000,0,586.0000000000000000,1369.000000000000000,10051.00000000000000,0,0,45.00000000000000000,0,17.00000000000000000,268.0000000000000000,16702.00000000000000,0,0,2787.000000000000000,0,370.0000000000000000,1067.000000000000000,4930.000000000000000,0,0,56.00000000000000000,0,13.00000000000000000,233.0000000000000000,9456.00000000000000,0,0,5078.000000000000000,0,502.0000000000000000,1225.000000000000000,10319.00000000000000,0,0,0,0,29.00000000000000000,173.0000000000000000,17326.00000000000000,0,0,6175.000000000000000,2.000000000000000000,620.0000000000000000,1044.000000000000000,14371.00000000000000,0,0,0,0,24.00000000000000000,92.00000000000000000,22328.00000000000000,0,0,4070.000000000000000,0,502.0000000000000000,1135.000000000000000,8879.000000000000000,0,0,16.00000000000000000,0,19.00000000000000000,118.0000000000000000,14739.00000000000000,0,0,4765.000000000000000,0,690.0000000000000000,1155.000000000000000,9387.00000000000000,0,0,0,0,16.00000000000000000,456.0000000000000000,16469.00000000000000,0,0,8164.000000000000000,1.000000000000000000,702.0000000000000000,957.000000000000000,14288.00000000000000,0,0,2.000000000000000000,0,17.00000000000000000,406.0000000000000000,24537.00000000000000,0,0,90420.00000000000000,8.000000000000000000,10508.00000000000000,14220.00000000000000,193653.0000000000000,0,0,302.0000000000000000,4.000000000000000000,280.0000000000000000,4163.000000000000000,313558.0000000000000,4.070000000000000512
F029000,康和期貨,0,0,6763.000000000000000,0,169.0000000000000000,285.0000000000000000,9108.000000000000000,0,0,19.00000000000000000,0,25.00000000000000000,188.0000000000000000,16557.00000000000000,0,0,8518.000000000000000,0,226.0000000000000000,325.0000000000000000,9414.00000000000000,0,0,25.00000000000000000,0,15.00000000000000000,154.0000000000000000,18677.00000000000000,0,0,6091.000000000000000,0,285.0000000000000000,645.0000000000000000,7076.000000000000000,0,0,21.00000000000000000,0,22.00000000000000000,248.0000000000000000,14388.00000000000000,0,0,6614.000000000000000,0,392.0000000000000000,1078.000000000000000,7363.000000000000000,0,0,19.00000000000000000,0,5.000000000000000000,191.0000000000000000,15662.00000000000000,0,0,4036.000000000000000,0,207.0000000000000000,798.0000000000000000,4206.000000000000000,0,0,7.000000000000000000,3.000000000000000000,5.000000000000000000,153.0000000000000000,9415.00000000000000,0,0,7571.000000000000000,0,305.0000000000000000,1150.000000000000000,7865.000000000000000,0,0,5.000000000000000000,1.000000000000000000,14.00000000000000000,75.00000000000000000,16986.00000000000000,0,0,8717.000000000000000,0,307.0000000000000000,982.000000000000000,9096.000000000000000,0,0,6.000000000000000000,2.000000000000000000,53.00000000000000000,122.0000000000000000,19285.00000000000000,0,0,5951.000000000000000,0,305.0000000000000000,1421.000000000000000,6128.000000000000000,0,0,12.00000000000000000,0,15.00000000000000000,127.0000000000000000,13959.00000000000000,0,0,6169.000000000000000,0,254.0000000000000000,838.0000000000000000,6133.000000000000000,0,0,15.00000000000000000,0,23.00000000000000000,125.0000000000000000,13557.00000000000000,0,0,8713.000000000000000,0,334.0000000000000000,859.0000000000000000,8739.000000000000000,0,0,23.00000000000000000,2.000000000000000000,8.000000000000000000,87.00000000000000000,18765.00000000000000,0,0,134308.0000000000000,0,4891.000000000000000,12450.00000000000000,152219.0000000000000,0,0,285.0000000000000000,17.00000000000000000,282.0000000000000000,2410.000000000000000,306862.0000000000000,3.990000000000000000
F026000,富邦期貨,0,0,5148.000000000000000,0,919.0000000000000000,535.0000000000000000,9440.00000000000000,0,0,35.00000000000000000,0,35.00000000000000000,99.0000000000000000,16211.00000000000000,0,0,6849.000000000000000,0,463.0000000000000000,806.0000000000000000,9182.000000000000000,0,0,23.00000000000000000,1.000000000000000000,54.00000000000000000,132.0000000000000000,17510.00000000000000,0,0,5163.000000000000000,0,742.0000000000000000,1605.000000000000000,8074.000000000000000,0,0,14.00000000000000000,0,14.00000000000000000,226.0000000000000000,15838.00000000000000,0,0,5659.000000000000000,0,1035.000000000000000,1147.000000000000000,10497.00000000000000,0,43.00000000000000000,115.0000000000000000,0,67.00000000000000000,176.0000000000000000,18739.00000000000000,0,0,2976.000000000000000,0,545.0000000000000000,746.0000000000000000,6242.000000000000000,0,0,13.00000000000000000,1.000000000000000000,7.000000000000000000,206.0000000000000000,10736.00000000000000,0,0,6239.000000000000000,0,640.0000000000000000,998.000000000000000,7639.000000000000000,0,0,25.00000000000000000,0,71.00000000000000000,397.0000000000000000,16009.00000000000000,0,0,7668.000000000000000,0,768.0000000000000000,934.000000000000000,9730.00000000000000,2.000000000000000000,0,13.00000000000000000,0,97.0000000000000000,215.0000000000000000,19427.00000000000000,0,0,4966.000000000000000,0,632.0000000000000000,989.000000000000000,6564.000000000000000,0,0,10.00000000000000000,0,136.0000000000000000,192.0000000000000000,13489.00000000000000,0,0,5458.000000000000000,0,396.0000000000000000,895.0000000000000000,6701.000000000000000,0,0,3.000000000000000000,0,90.00000000000000000,368.0000000000000000,13911.00000000000000,0,0,7317.000000000000000,0,494.0000000000000000,691.0000000000000000,11125.00000000000000,0,0,3.000000000000000000,0,48.00000000000000000,347.0000000000000000,20025.00000000000000,0,0,107900.0000000000000,0,10349.00000000000000,14298.00000000000000,158701.0000000000000,2.000000000000000000,52.00000000000000000,352.0000000000000000,18.00000000000000000,1023.000000000000000,3361.000000000000000,296056.0000000000000,3.840000000000000000
S844000,摩根大通證券,0,0,5048.000000000000000,0,616.0000000000000000,1925.000000000000000,10769.00000000000000,0,0,5.000000000000000000,0,0,0,18363.00000000000000,0,0,1993.000000000000000,0,651.0000000000000000,380.0000000000000000,7240.000000000000000,0,0,2.000000000000000000,0,0,0,10266.00000000000000,0,0,2730.000000000000000,0,224.0000000000000000,606.0000000000000000,10831.00000000000000,0,0,51.00000000000000000,0,1.000000000000000000,0,14443.00000000000000,0,0,5030.000000000000000,0,158.0000000000000000,234.0000000000000000,11051.00000000000000,0,0,96.0000000000000000,0,0,0,16569.00000000000000,0,0,2571.000000000000000,0,13.00000000000000000,48.00000000000000000,5491.000000000000000,0,0,0,0,0,0,8123.000000000000000,0,0,5427.000000000000000,0,134.0000000000000000,458.0000000000000000,10977.00000000000000,0,0,15.00000000000000000,0,0,0,17011.00000000000000,0,0,6034.000000000000000,0,47.00000000000000000,262.0000000000000000,13159.00000000000000,0,0,0,0,0,0,19502.00000000000000,0,0,4788.000000000000000,0,34.00000000000000000,388.0000000000000000,11072.00000000000000,0,0,26.00000000000000000,0,0,0,16308.00000000000000,0,0,5430.000000000000000,0,136.0000000000000000,136.0000000000000000,12153.00000000000000,0,0,27.00000000000000000,0,0,0,17882.00000000000000,0,0,5990.000000000000000,0,130.0000000000000000,323.0000000000000000,16417.00000000000000,0,0,18.00000000000000000,0,0,0,22878.00000000000000,0,0,82042.00000000000000,0,2959.000000000000000,6024.000000000000000,190460.0000000000000,0,0,260.0000000000000000,0,1.000000000000000000,0,281746.0000000000000,3.660000000000000000
F018000,元富期貨,0,0,6075.000000000000000,0,137.0000000000000000,345.0000000000000000,6069.000000000000000,0,0,22.00000000000000000,1.000000000000000000,16.00000000000000000,65.00000000000000000,12730.00000000000000,0,0,6842.000000000000000,0,173.0000000000000000,453.0000000000000000,8419.000000000000000,0,0,21.00000000000000000,0,11.00000000000000000,27.00000000000000000,15946.00000000000000,0,0,6566.000000000000000,0,697.0000000000000000,521.0000000000000000,7110.000000000000000,0,0,19.00000000000000000,0,15.00000000000000000,68.00000000000000000,14996.00000000000000,0,0,5351.000000000000000,0,364.0000000000000000,880.0000000000000000,6839.000000000000000,0,0,12.00000000000000000,2.000000000000000000,5.000000000000000000,82.00000000000000000,13535.00000000000000,0,0,2098.000000000000000,0,177.0000000000000000,498.0000000000000000,3774.000000000000000,0,0,3.000000000000000000,0,1.000000000000000000,82.00000000000000000,6633.000000000000000,0,0,5148.000000000000000,0,312.0000000000000000,681.0000000000000000,5878.000000000000000,0,0,14.00000000000000000,0,19.00000000000000000,55.00000000000000000,12107.00000000000000,0,0,7478.000000000000000,0,449.0000000000000000,824.0000000000000000,8919.000000000000000,0,0,18.00000000000000000,0,7.000000000000000000,85.00000000000000000,17780.00000000000000,0,0,4037.000000000000000,0,435.0000000000000000,880.0000000000000000,5054.000000000000000,0,0,7.000000000000000000,2.000000000000000000,17.00000000000000000,88.00000000000000000,10520.00000000000000,0,0,5133.000000000000000,0,580.0000000000000000,748.0000000000000000,6883.000000000000000,0,0,15.00000000000000000,0,22.00000000000000000,158.0000000000000000,13539.00000000000000,0,0,7351.000000000000000,0,371.0000000000000000,702.0000000000000000,8796.000000000000000,0,0,10.00000000000000000,0,13.00000000000000000,97.0000000000000000,17340.00000000000000,0,0,104356.0000000000000,0,5927.000000000000000,11060.00000000000000,126601.0000000000000,0,0,269.0000000000000000,12.00000000000000000,218.0000000000000000,1353.000000000000000,249796.0000000000000,3.240000000000000000
F034000,澳帝華期貨,0,0,11710.00000000000000,0,138.0000000000000000,72.00000000000000000,1798.000000000000000,0,0,35.00000000000000000,0,0,0,13753.00000000000000,0,0,16139.00000000000000,0,264.0000000000000000,77.00000000000000000,3733.000000000000000,0,0,38.00000000000000000,0,0,0,20251.00000000000000,0,0,9721.00000000000000,0,364.0000000000000000,410.0000000000000000,4068.000000000000000,0,0,307.0000000000000000,0,0,0,14870.00000000000000,0,0,9476.00000000000000,0,152.0000000000000000,103.0000000000000000,951.000000000000000,0,0,50.00000000000000000,0,0,0,10732.00000000000000,0,0,4875.000000000000000,0,66.00000000000000000,52.00000000000000000,383.0000000000000000,0,0,18.00000000000000000,0,0,0,5394.000000000000000,0,0,8923.000000000000000,0,0,0,501.0000000000000000,0,0,0,0,0,0,9424.00000000000000,0,0,13637.00000000000000,0,203.0000000000000000,177.0000000000000000,1844.000000000000000,0,0,57.00000000000000000,0,0,0,15918.00000000000000,0,0,7753.000000000000000,0,168.0000000000000000,76.00000000000000000,957.000000000000000,0,0,50.00000000000000000,0,0,0,9004.000000000000000,0,0,7855.000000000000000,0,237.0000000000000000,73.00000000000000000,743.0000000000000000,0,0,75.00000000000000000,0,0,0,8983.000000000000000,0,0,14828.00000000000000,0,238.0000000000000000,82.00000000000000000,1487.000000000000000,0,0,33.00000000000000000,0,0,0,16668.00000000000000,0,0,200990.0000000000000,0,3431.000000000000000,1544.000000000000000,30110.00000000000000,0,0,1102.000000000000000,0,0,0,237177.0000000000000,3.080000000000000000
F013000,大華期貨,0,0,2151.000000000000000,0,601.0000000000000000,663.0000000000000000,3596.000000000000000,0,0,5.000000000000000000,0,23.00000000000000000,11.00000000000000000,7050.000000000000000,0,0,3542.000000000000000,0,585.0000000000000000,373.0000000000000000,5286.000000000000000,0,0,22.00000000000000000,0,31.00000000000000000,24.00000000000000000,9863.00000000000000,0,0,3571.000000000000000,0,569.0000000000000000,1222.000000000000000,4225.000000000000000,0,0,13.00000000000000000,0,18.00000000000000000,39.00000000000000000,9657.00000000000000,0,0,4811.000000000000000,0,645.0000000000000000,1368.000000000000000,4452.000000000000000,0,0,4.000000000000000000,0,26.00000000000000000,21.00000000000000000,11327.00000000000000,0,0,2605.000000000000000,0,442.0000000000000000,909.0000000000000000,2105.000000000000000,0,0,3.000000000000000000,0,2.000000000000000000,14.00000000000000000,6080.000000000000000,0,0,2799.000000000000000,0,323.0000000000000000,669.0000000000000000,4744.000000000000000,0,0,23.00000000000000000,0,45.00000000000000000,12.00000000000000000,8615.000000000000000,0,0,3612.000000000000000,0,1018.000000000000000,720.0000000000000000,6306.000000000000000,0,0,23.00000000000000000,0,39.00000000000000000,31.00000000000000000,11749.00000000000000,0,0,2237.000000000000000,0,542.0000000000000000,1539.000000000000000,4246.000000000000000,0,0,6.000000000000000000,0,31.00000000000000000,74.00000000000000000,8675.000000000000000,0,0,1988.000000000000000,0,1100.000000000000000,1143.000000000000000,4530.000000000000000,0,0,18.00000000000000000,0,53.00000000000000000,137.0000000000000000,8969.000000000000000,0,0,3670.000000000000000,0,865.0000000000000000,789.0000000000000000,6116.000000000000000,0,0,5.000000000000000000,0,35.00000000000000000,70.00000000000000000,11550.00000000000000,0,0,57962.00000000000000,0,12494.00000000000000,13771.00000000000000,83409.00000000000000,0,0,274.0000000000000000,2.000000000000000000,483.0000000000000000,637.0000000000000000,169032.0000000000000,2.200000000000000256
F039000,大昌期貨,0,0,4664.000000000000000,0,50.00000000000000000,145.0000000000000000,3043.000000000000000,0,0,4.000000000000000000,0,2.000000000000000000,22.00000000000000000,7930.000000000000000,0,0,5155.000000000000000,0,34.00000000000000000,146.0000000000000000,3024.000000000000000,0,0,0,2.000000000000000000,8.000000000000000000,30.00000000000000000,8399.000000000000000,0,0,3628.000000000000000,0,87.00000000000000000,219.0000000000000000,2707.000000000000000,0,0,3.000000000000000000,1.000000000000000000,22.00000000000000000,32.00000000000000000,6699.000000000000000,0,0,4598.000000000000000,0,86.00000000000000000,233.0000000000000000,3914.000000000000000,0,0,12.00000000000000000,0,4.000000000000000000,199.0000000000000000,9046.000000000000000,0,0,2542.000000000000000,0,80.00000000000000000,260.0000000000000000,1841.000000000000000,0,0,8.000000000000000000,1.000000000000000000,0,86.00000000000000000,4818.000000000000000,0,0,4718.000000000000000,1.000000000000000000,67.00000000000000000,223.0000000000000000,3323.000000000000000,0,0,3.000000000000000000,9.000000000000000000,8.000000000000000000,115.0000000000000000,8467.000000000000000,0,0,5508.000000000000000,2.000000000000000000,122.0000000000000000,347.0000000000000000,4100.000000000000000,0,0,5.000000000000000000,0,12.00000000000000000,48.00000000000000000,10144.00000000000000,0,0,3836.000000000000000,0,130.0000000000000000,341.0000000000000000,2881.000000000000000,0,0,2.000000000000000000,0,11.00000000000000000,161.0000000000000000,7362.000000000000000,0,0,4202.000000000000000,0,162.0000000000000000,294.0000000000000000,3473.000000000000000,0,0,1.000000000000000000,0,1.000000000000000000,121.0000000000000000,8254.000000000000000,0,0,5505.000000000000000,0,102.0000000000000000,199.0000000000000000,4824.000000000000000,0,0,1.000000000000000000,0,9.000000000000000000,115.0000000000000000,10755.00000000000000,0,0,82262.00000000000000,5.000000000000000000,1582.000000000000000,3542.000000000000000,63946.00000000000000,0,0,78.00000000000000000,18.00000000000000000,162.0000000000000000,1466.000000000000000,153061.0000000000000,1.990000000000000000
B224999,中國信託商業銀行,0,0,115.0000000000000000,0,71.00000000000000000,44.00000000000000000,3035.000000000000000,0,0,162.0000000000000000,30.00000000000000000,163.0000000000000000,1987.000000000000000,5607.000000000000000,0,0,163.0000000000000000,0,5.000000000000000000,52.00000000000000000,6313.000000000000000,1.000000000000000000,0,161.0000000000000000,81.00000000000000000,99.0000000000000000,1982.000000000000000,8857.000000000000000,0,0,160.0000000000000000,0,46.00000000000000000,60.00000000000000000,3278.000000000000000,0,0,136.0000000000000000,18.00000000000000000,80.00000000000000000,2099.000000000000000,5877.000000000000000,0,0,0,0,33.00000000000000000,60.00000000000000000,7288.000000000000000,1.000000000000000000,0,71.00000000000000000,44.00000000000000000,152.0000000000000000,2348.000000000000000,9997.00000000000000,0,0,0,0,0,42.00000000000000000,3034.000000000000000,1.000000000000000000,0,69.00000000000000000,18.00000000000000000,78.00000000000000000,2962.000000000000000,6204.000000000000000,0,0,8.000000000000000000,0,7.000000000000000000,20.00000000000000000,4821.000000000000000,0,0,89.00000000000000000,27.00000000000000000,142.0000000000000000,4035.000000000000000,9149.000000000000000,0,0,0,0,41.00000000000000000,256.0000000000000000,5076.000000000000000,0,0,136.0000000000000000,57.00000000000000000,92.00000000000000000,1375.000000000000000,7033.000000000000000,0,0,0,0,224.0000000000000000,167.0000000000000000,3789.000000000000000,2.000000000000000000,0,63.00000000000000000,42.00000000000000000,156.0000000000000000,2057.000000000000000,6500.000000000000000,0,0,0,0,337.0000000000000000,5.000000000000000000,4786.000000000000000,0,0,115.0000000000000000,11.00000000000000000,42.00000000000000000,2471.000000000000000,7767.000000000000000,0,0,97.0000000000000000,4.000000000000000000,16.00000000000000000,22.00000000000000000,6946.000000000000000,0,0,93.0000000000000000,30.00000000000000000,67.00000000000000000,3615.000000000000000,10890.00000000000000,0,0,941.000000000000000,4.000000000000000000,1222.000000000000000,1649.000000000000000,89155.00000000000000,10.00000000000000000,0,2002.000000000000000,914.0000000000000000,2089.000000000000000,46718.00000000000000,144704.0000000000000,1.880000000000000000
F030000,兆豐期貨,0,0,2605.000000000000000,0,216.0000000000000000,184.0000000000000000,2622.000000000000000,0,0,83.00000000000000000,0,24.00000000000000000,171.0000000000000000,5905.000000000000000,0,0,3523.000000000000000,0,180.0000000000000000,334.0000000000000000,4166.000000000000000,0,0,50.00000000000000000,0,10.00000000000000000,364.0000000000000000,8627.000000000000000,0,0,2807.000000000000000,0,272.0000000000000000,456.0000000000000000,3340.000000000000000,0,0,52.00000000000000000,1.000000000000000000,27.00000000000000000,89.00000000000000000,7044.000000000000000,0,0,2591.000000000000000,0,238.0000000000000000,523.0000000000000000,3148.000000000000000,0,0,148.0000000000000000,0,32.00000000000000000,222.0000000000000000,6902.000000000000000,0,0,1583.000000000000000,0,156.0000000000000000,389.0000000000000000,1596.000000000000000,0,0,97.0000000000000000,0,17.00000000000000000,140.0000000000000000,3978.000000000000000,0,0,2841.000000000000000,0,258.0000000000000000,381.0000000000000000,2970.000000000000000,0,0,66.00000000000000000,0,13.00000000000000000,171.0000000000000000,6700.000000000000000,0,0,3827.000000000000000,0,283.0000000000000000,336.0000000000000000,4928.000000000000000,0,0,67.00000000000000000,0,27.00000000000000000,15.00000000000000000,9483.00000000000000,0,0,2281.000000000000000,0,249.0000000000000000,488.0000000000000000,3263.000000000000000,0,0,81.00000000000000000,0,28.00000000000000000,136.0000000000000000,6526.000000000000000,0,0,2846.000000000000000,0,293.0000000000000000,467.0000000000000000,3390.000000000000000,0,0,88.00000000000000000,0,52.00000000000000000,256.0000000000000000,7392.000000000000000,0,0,3803.000000000000000,0,301.0000000000000000,447.0000000000000000,4062.000000000000000,0,0,102.0000000000000000,0,18.00000000000000000,262.0000000000000000,8995.000000000000000,0,0,56644.00000000000000,2.000000000000000000,5261.000000000000000,6782.000000000000000,63252.00000000000000,0,0,1481.000000000000000,3.000000000000000000,452.0000000000000000,3170.000000000000000,137047.0000000000000,1.780000000000000000
S970999,寶來證券自營,0,0,1.000000000000000000,0,34.00000000000000000,22.00000000000000000,3737.000000000000000,0,0,76.00000000000000000,33.00000000000000000,64.00000000000000000,2206.000000000000000,6173.000000000000000,0,0,17.00000000000000000,0,17.00000000000000000,46.00000000000000000,5755.000000000000000,0,0,110.0000000000000000,95.0000000000000000,93.0000000000000000,2422.000000000000000,8555.000000000000000,0,0,2.000000000000000000,0,121.0000000000000000,73.00000000000000000,6542.000000000000000,0,0,474.0000000000000000,212.0000000000000000,59.00000000000000000,2942.000000000000000,10425.00000000000000,0,0,2.000000000000000000,0,36.00000000000000000,46.00000000000000000,4195.000000000000000,1.000000000000000000,0,155.0000000000000000,63.00000000000000000,312.0000000000000000,3583.000000000000000,8393.000000000000000,0,0,0,0,10.00000000000000000,34.00000000000000000,1203.000000000000000,3.000000000000000000,0,119.0000000000000000,50.00000000000000000,49.00000000000000000,3306.000000000000000,4774.000000000000000,0,0,4.000000000000000000,0,3.000000000000000000,50.00000000000000000,2894.000000000000000,0,0,122.0000000000000000,28.00000000000000000,125.0000000000000000,4411.000000000000000,7637.000000000000000,0,0,6.000000000000000000,0,16.00000000000000000,38.00000000000000000,3206.000000000000000,0,0,105.0000000000000000,73.00000000000000000,200.0000000000000000,1573.000000000000000,5217.000000000000000,0,0,0,0,31.00000000000000000,79.00000000000000000,2497.000000000000000,0,0,41.00000000000000000,39.00000000000000000,158.0000000000000000,2555.000000000000000,5400.000000000000000,0,0,2.000000000000000000,0,17.00000000000000000,29.00000000000000000,2500.000000000000000,0,0,44.00000000000000000,30.00000000000000000,114.0000000000000000,2845.000000000000000,5581.000000000000000,0,0,2363.000000000000000,0,14.00000000000000000,34.00000000000000000,4046.000000000000000,0,0,174.0000000000000000,85.00000000000000000,79.00000000000000000,2776.000000000000000,9571.00000000000000,0,0,2419.000000000000000,0,430.0000000000000000,832.0000000000000000,75020.00000000000000,10.00000000000000000,0,1998.000000000000000,1282.000000000000000,3325.000000000000000,51580.00000000000000,136896.0000000000000,1.780000000000000000
F005000,國票期貨,0,0,2705.000000000000000,0,71.00000000000000000,314.0000000000000000,2479.000000000000000,0,0,15.00000000000000000,2.000000000000000000,4.000000000000000000,179.0000000000000000,5769.000000000000000,0,0,4089.000000000000000,0,52.00000000000000000,153.0000000000000000,3693.000000000000000,0,0,54.00000000000000000,8.000000000000000000,4.000000000000000000,112.0000000000000000,8165.000000000000000,0,0,2388.000000000000000,0,133.0000000000000000,145.0000000000000000,4058.000000000000000,0,0,70.00000000000000000,0,7.000000000000000000,261.0000000000000000,7062.000000000000000,0,0,2633.000000000000000,0,64.00000000000000000,937.000000000000000,2400.000000000000000,0,0,11.00000000000000000,0,1.000000000000000000,336.0000000000000000,6382.000000000000000,0,0,1580.000000000000000,0,61.00000000000000000,794.0000000000000000,1020.000000000000000,0,0,10.00000000000000000,1.000000000000000000,5.000000000000000000,244.0000000000000000,3715.000000000000000,0,0,2797.000000000000000,0,128.0000000000000000,822.0000000000000000,2085.000000000000000,0,0,1.000000000000000000,0,4.000000000000000000,400.0000000000000000,6237.000000000000000,0,0,3769.000000000000000,0,118.0000000000000000,1049.000000000000000,3201.000000000000000,0,0,24.00000000000000000,0,12.00000000000000000,367.0000000000000000,8540.000000000000000,0,0,2701.000000000000000,0,87.00000000000000000,1458.000000000000000,2210.000000000000000,0,0,3.000000000000000000,1.000000000000000000,9.000000000000000000,409.0000000000000000,6878.000000000000000,0,0,2600.000000000000000,0,162.0000000000000000,1334.000000000000000,2631.000000000000000,0,0,36.00000000000000000,0,15.00000000000000000,499.0000000000000000,7277.000000000000000,0,0,3316.000000000000000,2.000000000000000000,134.0000000000000000,967.000000000000000,4486.000000000000000,0,0,31.00000000000000000,0,38.00000000000000000,592.0000000000000000,9566.00000000000000,0,0,51215.00000000000000,2.000000000000000000,1942.000000000000000,14835.00000000000000,50966.00000000000000,0,0,343.0000000000000000,20.00000000000000000,177.0000000000000000,6968.000000000000000,126468.0000000000000,1.640000000000000000
S585999,統一證券自營,0,0,470.0000000000000000,0,176.0000000000000000,150.0000000000000000,3459.000000000000000,0,0,4.000000000000000000,0,0,0,4259.000000000000000,0,0,936.000000000000000,0,126.0000000000000000,135.0000000000000000,2610.000000000000000,0,0,26.00000000000000000,0,0,0,3833.000000000000000,0,0,1215.000000000000000,0,412.0000000000000000,247.0000000000000000,3881.000000000000000,0,0,18.00000000000000000,0,0,0,5773.000000000000000,0,0,1262.000000000000000,0,129.0000000000000000,187.0000000000000000,3854.000000000000000,0,0,32.00000000000000000,0,0,181.0000000000000000,5645.000000000000000,0,0,14.00000000000000000,0,76.00000000000000000,275.0000000000000000,2306.000000000000000,0,0,14.00000000000000000,0,0,69.00000000000000000,2754.000000000000000,0,0,254.0000000000000000,0,185.0000000000000000,226.0000000000000000,2151.000000000000000,0,0,19.00000000000000000,0,0,25.00000000000000000,2860.000000000000000,0,0,650.0000000000000000,0,194.0000000000000000,245.0000000000000000,4988.000000000000000,0,0,54.00000000000000000,0,0,235.0000000000000000,6366.000000000000000,0,0,576.0000000000000000,0,81.00000000000000000,65.00000000000000000,3725.000000000000000,0,0,21.00000000000000000,0,0,0,4468.000000000000000,0,0,317.0000000000000000,0,101.0000000000000000,122.0000000000000000,3309.000000000000000,0,0,13.00000000000000000,0,0,0,3862.000000000000000,0,0,450.0000000000000000,0,121.0000000000000000,104.0000000000000000,3948.000000000000000,0,0,29.00000000000000000,0,0,0,4652.000000000000000,0,0,11787.00000000000000,0,3085.000000000000000,3676.000000000000000,75607.00000000000000,0,0,512.0000000000000000,0,0,815.0000000000000000,95482.0000000000000,1.240000000000000000
S980999,元大證券自營,0,0,334.0000000000000000,0,237.0000000000000000,77.00000000000000000,1204.000000000000000,0,0,144.0000000000000000,0,28.00000000000000000,1705.000000000000000,3729.000000000000000,0,0,692.0000000000000000,0,374.0000000000000000,284.0000000000000000,1942.000000000000000,0,0,400.0000000000000000,0,14.00000000000000000,1317.000000000000000,5023.000000000000000,0,0,1066.000000000000000,0,350.0000000000000000,167.0000000000000000,3725.000000000000000,0,0,138.0000000000000000,0,16.00000000000000000,1102.000000000000000,6564.000000000000000,0,0,564.0000000000000000,0,128.0000000000000000,154.0000000000000000,2989.000000000000000,0,0,74.00000000000000000,0,36.00000000000000000,1224.000000000000000,5169.000000000000000,0,0,358.0000000000000000,0,44.00000000000000000,108.0000000000000000,1469.000000000000000,0,0,38.00000000000000000,0,8.000000000000000000,892.0000000000000000,2917.000000000000000,0,0,874.0000000000000000,0,78.00000000000000000,74.00000000000000000,3320.000000000000000,0,0,126.0000000000000000,0,24.00000000000000000,1570.000000000000000,6066.000000000000000,0,0,574.0000000000000000,0,124.0000000000000000,162.0000000000000000,3377.000000000000000,1.000000000000000000,0,76.00000000000000000,0,48.00000000000000000,1780.000000000000000,6142.000000000000000,0,0,232.0000000000000000,0,146.0000000000000000,115.0000000000000000,2182.000000000000000,1.000000000000000000,0,44.00000000000000000,0,50.00000000000000000,1379.000000000000000,4149.000000000000000,0,0,270.0000000000000000,0,152.0000000000000000,113.0000000000000000,2544.000000000000000,0,0,50.00000000000000000,0,23.00000000000000000,1582.000000000000000,4734.000000000000000,0,0,1034.000000000000000,0,82.00000000000000000,72.00000000000000000,3259.000000000000000,0,0,104.0000000000000000,0,6.000000000000000000,2195.000000000000000,6752.000000000000000,0,0,9946.00000000000000,0,3048.000000000000000,2345.000000000000000,39972.00000000000000,2.000000000000000000,0,1722.000000000000000,12.00000000000000000,486.0000000000000000,24166.00000000000000,81699.00000000000000,1.060000000000000000
